Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
1197,"{'1': 9, '2': 8, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",33.3,2,637,4,,,,,,,,,
1198,"{'1': 7, '2': 9, '3': 8, '4': 7, '5': 0, '6': 0, '7': 0}",33.4,2,639,4,,,,,,,,,
1199,"{'1': 8, '2': 8, '3': 8, '4': 7, '5': 0, '6': 0, '7': 0}",33.5,2,641,4,,,,,,,,,
1200,"{'1': 6, '2': 8, '3': 8, '4': 9, '5': 0, '6': 0, '7': 0}",33.3,2,637,4,,,,,,,,,
1201,"{'1': 7, '2': 8, '3': 9, '4': 7, '5': 0, '6': 0, '7': 0}",33.4,2,639,4,,,,,,,,,
1202,"{'1': 8, '2': 9, '3': 10, '4': 4, '5': 0, '6': 0, '7': 0}",31.7,2,630,4,,,,,,,,,
1203,"{'1': 6, '2': 11, '3': 6, '4': 8, '5': 0, '6': 0, '7': 0}",32.699999999999996,2,633,4,,,,,,,,,
1204,"{'1': 6, '2': 9, '3': 7, '4': 9, '5': 0, '6': 0, '7': 0}",33.2,2,636,4,,,,,,,,,
1205,"{'1': 8, '2': 9, '3': 6, '4': 8, '5': 0, '6': 0, '7': 0}",33.3,2,637,4,,,,,,,,,
1206,"{'1': 7, '2': 8, '3': 7, '4': 9, '5': 0, '6': 0, '7': 0}",33.4,2,639,4,,,,,,,,,
1207,"{'1': 9, '2': 6, '3': 7, '4': 9, '5': 0, '6': 0, '7': 0}",33.2,2,636,4,,,,,,,,,
1208,"{'1': 8, '2': 6, '3': 8, '4': 9, '5': 0, '6': 0, '7': 0}",33.3,2,637,4,,,,,,,,,
1209,"{'1': 7, '2': 7, '3': 11, '4': 6, '5': 0, '6': 0, '7': 0}",32.8,2,634,4,,,,,,,,,
1210,"{'1': 7, '2': 8, '3': 8, '4': 8, '5': 0, '6': 0, '7': 0}",33.5,2,641,4,,,,,,,,,
1211,"{'1': 10, '2': 7, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",33.1,2,635,4,,,,,,,,,
1212,"{'1': 9, '2': 9, '3': 5, '4': 8, '5': 0, '6': 0, '7': 0}",32.8,2,634,4,,,,,,,,,
1213,"{'1': 8, '2': 8, '3': 7, '4': 8, '5': 0, '6': 0, '7': 0}",33.5,2,641,4,,,,,,,,,
1214,"{'1': 8, '2': 10, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",33.1,2,635,4,,,,,,,,,
1215,"{'1': 7, '2': 7, '3': 8, '4': 9, '5': 0, '6': 0, '7': 0}",33.4,2,639,4,,,,,,,,,
1216,"{'1': 8, '2': 10, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",33.1,2,635,4,,,,,,,,,
1217,"{'1': 6, '2': 7, '3': 11, '4': 7, '5': 0, '6': 0, '7': 0}",32.8,2,634,4,,,,,,,,,
1218,"{'1': 6, '2': 8, '3': 9, '4': 8, '5': 0, '6': 0, '7': 0}",33.3,2,637,4,,,,,,,,,
1219,"{'1': 9, '2': 8, '3': 6, '4': 8, '5': 0, '6': 0, '7': 0}",33.3,2,637,4,,,,,,,,,
1220,"{'1': 7, '2': 7, '3': 6, '4': 11, '5': 0, '6': 0, '7': 0}",32.8,2,634,4,,,,,,,,,
1221,"{'1': 6, '2': 9, '3': 7, '4': 9, '5': 0, '6': 0, '7': 0}",33.2,2,636,4,,,,,,,,,
1222,"{'1': 7, '2': 11, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",32.8,2,634,4,,,,,,,,,
1223,"{'1': 7, '2': 9, '3': 7, '4': 8, '5': 0, '6': 0, '7': 0}",33.4,2,639,4,,,,,,,,,
1224,"{'1': 9, '2': 6, '3': 8, '4': 8, '5': 0, '6': 0, '7': 0}",33.3,2,637,4,,,,,,,,,
1225,"{'1': 8, '2': 10, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",33.1,2,635,4,,,,,,,,,
1226,"{'1': 6, '2': 9, '3': 8, '4': 8, '5': 0, '6': 0, '7': 0}",33.3,2,637,4,,,,,,,,,
1227,"{'1': 9, '2': 6, '3': 9, '4': 7, '5': 0, '6': 0, '7': 0}",33.199999999999996,2,636,4,,,,,,,,,
1228,"{'1': 10, '2': 8, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",33.1,2,635,4,,,,,,,,,
1229,"{'1': 10, '2': 7, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",33.2,2,638,4,,,,,,,,,
1230,"{'1': 11, '2': 8, '3': 8, '4': 4, '5': 0, '6': 0, '7': 0}",31.5,2,629,4,,,,,,,,,
1231,"{'1': 6, '2': 8, '3': 7, '4': 10, '5': 0, '6': 0, '7': 0}",33.1,2,635,4,,,,,,,,,
