Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
158,"{'1': 10, '2': 8, '3': 4, '4': 5, '5': 0, '6': 0, '7': 0}",9.0,2,466.27972709,4,,,,,,,,,
159,"{'1': 10, '2': 5, '3': 7, '4': 4, '5': 1, '6': 0, '7': 0}",12.4,2,455.65090709000003,5,,,,,,,,,
160,"{'1': 10, '2': 8, '3': 6, '4': 3, '5': 0, '6': 0, '7': 0}",9.0,2,461.42782709,4,,,,,,,,,
161,"{'1': 9, '2': 7, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",5.0,2,478.01713010000003,4,,,,,,,,,
162,"{'1': 9, '2': 8, '3': 5, '4': 4, '5': 1, '6': 0, '7': 0}",12.4,2,458.1008501,5,,,,,,,,,
163,"{'1': 9, '2': 8, '3': 7, '4': 3, '5': 0, '6': 0, '7': 0}",7.5,2,465.64924010000004,4,,,,,,,,,
164,"{'1': 10, '2': 8, '3': 6, '4': 2, '5': 1, '6': 0, '7': 0}",15.6,2,440.72782709,5,,,,,,,,,
165,"{'1': 11, '2': 7, '3': 6, '4': 3, '5': 0, '6': 0, '7': 0}",9.0,2,458.15999638100004,4,,,,,,,,,
166,"{'1': 10, '2': 8, '3': 5, '4': 3, '5': 1, '6': 0, '7': 0}",14.4,2,447.64972709,5,,,,,,,,,
167,"{'1': 11, '2': 6, '3': 6, '4': 3, '5': 1, '6': 0, '7': 0}",13.6,2,446.35019638100005,5,,,,,,,,,
168,"{'1': 10, '2': 8, '3': 4, '4': 4, '5': 1, '6': 0, '7': 0}",14.4,2,450.97072709,5,,,,,,,,,
169,"{'1': 9, '2': 8, '3': 6, '4': 4, '5': 0, '6': 0, '7': 0}",7.0,2,471.87895010000005,4,,,,,,,,,
170,"{'1': 9, '2': 8, '3': 7, '4': 3, '5': 0, '6': 0, '7': 0}",7.5,2,465.64924010000004,4,,,,,,,,,
171,"{'1': 9, '2': 7, '3': 5, '4': 4, '5': 2, '6': 0, '7': 0}",10.4,2,447.4720301,5,,,,,,,,,
172,"{'1': 11, '2': 7, '3': 5, '4': 2, '5': 2, '6': 0, '7': 0}",14.4,2,423.68189638100006,5,,,,,,,,,
173,"{'1': 10, '2': 8, '3': 6, '4': 2, '5': 1, '6': 0, '7': 0}",15.6,2,440.72782709,5,,,,,,,,,
174,"{'1': 8, '2': 8, '3': 4, '4': 6, '5': 1, '6': 0, '7': 0}",11.6,2,462.791309,5,,,,,,,,,
175,"{'1': 10, '2': 8, '3': 6, '4': 3, '5': 0, '6': 0, '7': 0}",9.0,2,461.42782709,4,,,,,,,,,
176,"{'1': 9, '2': 7, '3': 6, '4': 4, '5': 1, '6': 0, '7': 0}",11.6,2,461.25013010000004,5,,,,,,,,,
177,"{'1': 9, '2': 8, '3': 5, '4': 5, '5': 0, '6': 0, '7': 0}",7.0,2,474.8678501,4,,,,,,,,,
178,"{'1': 11, '2': 7, '3': 4, '4': 4, '5': 1, '6': 0, '7': 0}",14.4,2,447.702896381,5,,,,,,,,,
179,"{'1': 11, '2': 8, '3': 5, '4': 2, '5': 1, '6': 0, '7': 0}",16.4,2,434.310716381,5,,,,,,,,,
180,"{'1': 9, '2': 8, '3': 5, '4': 4, '5': 1, '6': 0, '7': 0}",12.4,2,458.1008501,5,,,,,,,,,
